grupo,subgrupo,indicador,ano,valor
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso regular à água,2014,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso regular à água,2015,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso regular à água,2016,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso regular à água,2017,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso regular à água,2018,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso regular à água,2019,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso regular à água,2020,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso regular à água,2021,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso regular à água,2022,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso regular à água,2010,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso regular à água,2011,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso regular à água,2012,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso regular à água,2013,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso regular à água,2014,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso regular à água,2015,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso regular à água,2016,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso regular à água,2017,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso regular à água,2018,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso regular à água,2019,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso regular à água,2020,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso regular à água,2021,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso regular à água,2022,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso regular à água,2010,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso regular à água,2011,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso regular à água,2012,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso regular à água,2013,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso regular à água,2014,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso regular à água,2015,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso regular à água,2016,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso regular à água,2017,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso regular à água,2018,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso regular à água,2019,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso regular à água,2020,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso regular à água,2021,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso regular à água,2022,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso regular à água,2010,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso regular à água,2011,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso regular à água,2012,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso regular à água,2013,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso regular à água,2014,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso regular à água,2015,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso regular à água,2016,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso regular à água,2017,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso regular à água,2018,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso regular à água,2019,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso regular à água,2020,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso regular à água,2021,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso regular à água,2022,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população branca sem acesso à coleta de esgoto,2010,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população branca sem acesso à coleta de esgoto,2011,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população branca sem acesso à coleta de esgoto,2012,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população branca sem acesso à coleta de esgoto,2013,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população branca sem acesso à coleta de esgoto,2014,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população branca sem acesso à coleta de esgoto,2015,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população branca sem acesso à coleta de esgoto,2016,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população branca sem acesso à coleta de esgoto,2017,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população branca sem acesso à coleta de esgoto,2018,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população branca sem acesso à coleta de esgoto,2019,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população branca sem acesso à coleta de esgoto,2020,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população branca sem acesso à coleta de esgoto,2021,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população branca sem acesso à coleta de esgoto,2022,62.1
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso à coleta de esgoto,2010,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso à coleta de esgoto,2011,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso à coleta de esgoto,2012,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso à coleta de esgoto,2013,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso à coleta de esgoto,2014,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso à coleta de esgoto,2015,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso à coleta de esgoto,2016,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso à coleta de esgoto,2017,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso à coleta de esgoto,2018,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso à coleta de esgoto,2019,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso à coleta de esgoto,2020,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso à coleta de esgoto,2021,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população preta sem acesso à coleta de esgoto,2022,62.7
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso à coleta de esgoto,2010,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso à coleta de esgoto,2011,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso à coleta de esgoto,2012,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso à coleta de esgoto,2013,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso à coleta de esgoto,2014,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso à coleta de esgoto,2015,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso à coleta de esgoto,2016,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso à coleta de esgoto,2017,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso à coleta de esgoto,2018,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso à coleta de esgoto,2019,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso à coleta de esgoto,2020,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso à coleta de esgoto,2021,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população amarela sem acesso à coleta de esgoto,2022,40.5
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso à coleta de esgoto,2010,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso à coleta de esgoto,2011,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso à coleta de esgoto,2012,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso à coleta de esgoto,2013,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso à coleta de esgoto,2014,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso à coleta de esgoto,2015,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso à coleta de esgoto,2016,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso à coleta de esgoto,2017,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso à coleta de esgoto,2018,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso à coleta de esgoto,2019,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso à coleta de esgoto,2020,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso à coleta de esgoto,2021,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população parda sem acesso à coleta de esgoto,2022,65.3
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso à coleta de esgoto,2010,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso à coleta de esgoto,2011,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso à coleta de esgoto,2012,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso à coleta de esgoto,2013,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso à coleta de esgoto,2014,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso à coleta de esgoto,2015,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso à coleta de esgoto,2016,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso à coleta de esgoto,2017,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso à coleta de esgoto,2018,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso à coleta de esgoto,2019,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso à coleta de esgoto,2020,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso à coleta de esgoto,2021,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Percentagem da população indígena sem acesso à coleta de esgoto,2022,66.7
OPERAÇÕES DE SANEAMENTO,COBERTURA,População com acesso à água,2010,46568
OPERAÇÕES DE SANEAMENTO,COBERTURA,População com acesso à água,2011,48424
OPERAÇÕES DE SANEAMENTO,COBERTURA,População com acesso à água,2012,50496
OPERAÇÕES DE SANEAMENTO,COBERTURA,População com acesso à água,2013,52100
OPERAÇÕES DE SANEAMENTO,COBERTURA,População com acesso à água,2014,42221
OPERAÇÕES DE SANEAMENTO,COBERTURA,População com acesso à água,2015,43450
OPERAÇÕES DE SANEAMENTO,COBERTURA,População com acesso à água,2016,45563
OPERAÇÕES DE SANEAMENTO,COBERTURA,População com acesso à água,2017,47759
OPERAÇÕES DE SANEAMENTO,COBERTURA,População com acesso à água,2018,47942
OPERAÇÕES DE SANEAMENTO,COBERTURA,População com acesso à água,2019,49141
OPERAÇÕES DE SANEAMENTO,COBERTURA,População com acesso à água,2020,49632
OPERAÇÕES DE SANEAMENTO,COBERTURA,População com acesso à água,2021,50535
OPERAÇÕES DE SANEAMENTO,COBERTURA,População com acesso à água,2022,52176
OPERAÇÕES DE SANEAMENTO,COBERTURA,População sem acesso à água,2010,14742
OPERAÇÕES DE SANEAMENTO,COBERTURA,População sem acesso à água,2011,13393
OPERAÇÕES DE SANEAMENTO,COBERTURA,População sem acesso à água,2012,11812
OPERAÇÕES DE SANEAMENTO,COBERTURA,População sem acesso à água,2013,12305
OPERAÇÕES DE SANEAMENTO,COBERTURA,População sem acesso à água,2014,22869
OPERAÇÕES DE SANEAMENTO,COBERTURA,População sem acesso à água,2015,22319
OPERAÇÕES DE SANEAMENTO,COBERTURA,População sem acesso à água,2016,20879
OPERAÇÕES DE SANEAMENTO,COBERTURA,População sem acesso à água,2017,19351
OPERAÇÕES DE SANEAMENTO,COBERTURA,População sem acesso à água,2018,19636
OPERAÇÕES DE SANEAMENTO,COBERTURA,População sem acesso à água,2019,19087
OPERAÇÕES DE SANEAMENTO,COBERTURA,População sem acesso à água,2020,19235
OPERAÇÕES DE SANEAMENTO,COBERTURA,População sem acesso à água,2021,18958
OPERAÇÕES DE SANEAMENTO,COBERTURA,População sem acesso à água,2022,19746
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população com acesso à água,2010,76
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população com acesso à água,2011,78.3
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população com acesso à água,2012,81
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população com acesso à água,2013,80.9
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população com acesso à água,2014,64.9
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população com acesso à água,2015,66.1
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população com acesso à água,2016,68.6
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população com acesso à água,2017,71.2
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população com acesso à água,2018,70.9
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população com acesso à água,2019,72
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população com acesso à água,2020,72.1
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população com acesso à água,2021,72.7
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população com acesso à água,2022,72.5
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população sem acesso à água,2010,24
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população sem acesso à água,2011,21.7
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população sem acesso à água,2012,19
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população sem acesso à água,2013,19.1
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população sem acesso à água,2014,35.1
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população sem acesso à água,2015,33.9
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população sem acesso à água,2016,31.4
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população sem acesso à água,2017,28.8
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população sem acesso à água,2018,29.1
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população sem acesso à água,2019,28
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população sem acesso à água,2020,27.9
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população sem acesso à água,2021,27.3
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população sem acesso à água,2022,27.5
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana com acesso à água,2010,46568
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana com acesso à água,2011,48424
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana com acesso à água,2012,50496
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana com acesso à água,2013,52100
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana com acesso à água,2014,41467
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana com acesso à água,2015,42028
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana com acesso à água,2016,43334
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana com acesso à água,2017,45448
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana com acesso à água,2018,45623
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana com acesso à água,2019,46398
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana com acesso à água,2020,46731
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana com acesso à água,2021,47374
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana com acesso à água,2022,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana sem acesso à água,2010,3958
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana sem acesso à água,2011,2520
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana sem acesso à água,2012,852
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana sem acesso à água,2013,977
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana sem acesso à água,2014,12174
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana sem acesso à água,2015,12173
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana sem acesso à água,2016,11421
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana sem acesso à água,2017,9858
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana sem acesso à água,2018,10069
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana sem acesso à água,2019,9829
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana sem acesso à água,2020,10023
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana sem acesso à água,2021,9896
OPERAÇÕES DE SANEAMENTO,COBERTURA,População urbana sem acesso à água,2022,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana com acesso à água,2010,92.2
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana com acesso à água,2011,95.1
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana com acesso à água,2012,98.3
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana com acesso à água,2013,98.2
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana com acesso à água,2014,77.3
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana com acesso à água,2015,77.5
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana com acesso à água,2016,79.1
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana com acesso à água,2017,82.2
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana com acesso à água,2018,81.9
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana com acesso à água,2019,82.5
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana com acesso à água,2020,82.3
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana com acesso à água,2021,82.7
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana com acesso à água,2022,0
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana sem acesso à água,2010,7.8
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana sem acesso à água,2011,4.9
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana sem acesso à água,2012,1.7
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana sem acesso à água,2013,1.8
OPERAÇÕES DE SANEAMENTO,COBERTURA,Parcela da população urbana sem acesso à água,2014,22.7
